Test Article: Telescope foundation
Mech. Interface: placed
Hammer: B&K 8207/51475 | Tip: orange | Mass: NO
Impact Direction:  Z
Accelerometers:  Ch8: PCB 393B31 SN35215 | Ch1: BK 8340 S/N 51828 | PCB 393B31 SN 32003 | PCB 393B31 SN 32001 | PCB 393B31 SN 32900 | Ch 5-7 PCB 111755 X,Y,Z
Acc. Location: Ch8/Ch1 co-located on floor near test article | Ch2,3,4 col-located enclosure foundation
Axis Convention:(Ch.8) X (horizontal) | (Ch.1) Z (vertical) | (Ch.2) horizontal | Ch 3. hourizontal | Ch 4 vertical | ch. 7 vertical
Mechanical units (m.u.): m/s^2
Test Conditions: Pier floor forced excitation
Test Location: Subaru telescope, Mauna Kea, Hawaii
Test Engineer(s): PWGB, HT, DMM, PS, Daigo, Hiroshi
Time zone: Hawaii
waveform	[0]	[1]	[2]	[3]	[4]	[5]
t0	5/16/2014  15:27:19.609475	5/16/2014  15:27:19.609475	5/16/2014  15:27:19.609475	5/16/2014  15:27:19.609475	5/16/2014  15:27:19.609475	5/16/2014  15:27:19.609475
delta t	1.000000E-4	1.000000E-4	1.000000E-4	1.000000E-4	1.000000E-4	1.000000E-4

time	Y[0]	Y[1]	Y[2]	Y[3]	Y[4]	Y[5]
5/16/2014  15:27:19.629275	-2.540290E-3	-2.835515E-1	7.685304E-3	4.423916E-3	-2.469003E-3	-2.715355E-2
5/16/2014  15:27:19.629375	-2.541661E-3	-3.016406E-1	5.501449E-3	4.097641E-3	-3.017366E-3	-1.201874E-2
5/16/2014  15:27:19.629475	-2.551258E-3	-3.064909E-1	2.839148E-3	3.443718E-3	-3.153086E-3	1.272202E-3
5/16/2014  15:27:19.629575	-2.562225E-3	-2.979652E-1	9.733438E-5	2.314091E-3	-3.013253E-3	9.819806E-3
5/16/2014  15:27:19.629675	-2.584159E-3	-2.757826E-1	-2.226353E-3	1.067936E-3	-2.647221E-3	1.212430E-2
5/16/2014  15:27:19.629775	-2.581418E-3	-2.435512E-1	-3.473878E-3	2.111197E-4	-1.908302E-3	1.238614E-2
5/16/2014  15:27:19.629875	-2.582788E-3	-2.032849E-1	-3.391623E-3	-3.495812E-4	-7.005334E-4	1.372689E-2
5/16/2014  15:27:19.629975	-2.593756E-3	-1.541036E-1	-2.300382E-3	-7.032752E-4	6.785989E-4	1.454395E-2
5/16/2014  15:27:19.630075	-2.585530E-3	-9.837353E-2	-7.786751E-4	-2.810359E-4	1.931608E-3	1.462483E-2
5/16/2014  15:27:19.630175	-2.580047E-3	-4.068989E-2	7.128716E-4	9.431839E-4	3.072202E-3	1.474410E-2
5/16/2014  15:27:19.630275	-2.559483E-3	1.968074E-2	1.880884E-3	2.346992E-3	3.990710E-3	1.231486E-2
5/16/2014  15:27:19.630375	-2.558112E-3	7.821983E-2	2.175629E-3	3.630161E-3	4.314244E-3	5.053163E-3
5/16/2014  15:27:19.630475	-2.516985E-3	1.304829E-1	1.584768E-3	4.947603E-3	3.787816E-3	-5.989492E-3
5/16/2014  15:27:19.630575	-2.496421E-3	1.759586E-1	5.881190E-4	5.897641E-3	2.584159E-3	-1.879376E-2
5/16/2014  15:27:19.630675	-2.485454E-3	2.111827E-1	-3.893375E-4	6.070375E-3	1.007617E-3	-3.087419E-2
5/16/2014  15:27:19.630775	-2.470374E-3	2.346499E-1	-1.188576E-3	5.689263E-3	-7.087588E-4	-3.905714E-2
5/16/2014  15:27:19.630875	-2.460778E-3	2.480670E-1	-1.510739E-3	4.894137E-3	-2.394974E-3	-4.050618E-2
5/16/2014  15:27:19.630975	-2.433360E-3	2.484549E-1	-1.257122E-3	3.679514E-3	-3.538311E-3	-3.314990E-2
5/16/2014  15:27:19.631075	-2.427876E-3	2.350488E-1	-7.608533E-4	2.164662E-3	-3.757656E-3	-1.676893E-2
5/16/2014  15:27:19.631175	-2.401829E-3	2.115200E-1	-2.152324E-4	7.169843E-4	-2.909064E-3	6.184161E-3
5/16/2014  15:27:19.631275	-2.373040E-3	1.771445E-1	2.111197E-4	-7.348061E-4	-1.237929E-3	3.181875E-2
5/16/2014  15:27:19.631375	-2.355218E-3	1.327668E-1	3.975630E-4	-1.979589E-3	8.252859E-4	5.480474E-2
5/16/2014  15:27:19.631475	-2.331913E-3	8.357048E-2	2.261996E-4	-2.733588E-3	2.906322E-3	7.076895E-2
5/16/2014  15:27:19.631575	-2.341509E-3	3.174198E-2	2.741814E-6	-2.906322E-3	4.460931E-3	7.745486E-2
5/16/2014  15:27:19.631675	-2.323687E-3	-2.201128E-2	-6.443262E-5	-2.431989E-3	4.913330E-3	7.229751E-2
5/16/2014  15:27:19.631775	-2.341509E-3	-7.361358E-2	-1.233816E-4	-1.177609E-3	3.933132E-3	5.549705E-2
5/16/2014  15:27:19.631875	-2.320945E-3	-1.214034E-1	-5.483627E-6	8.417368E-4	1.819193E-3	3.203398E-2
5/16/2014  15:27:19.631975	-2.338767E-3	-1.645280E-1	4.811883E-4	3.159940E-3	-9.445548E-4	6.088197E-3
5/16/2014  15:27:19.632075	-2.331913E-3	-2.007405E-1	1.146078E-3	5.463064E-3	-3.876925E-3	-1.934212E-2
5/16/2014  15:27:19.632175	-2.341509E-3	-2.292581E-1	1.651943E-3	7.271290E-3	-6.303430E-3	-3.906125E-2
5/16/2014  15:27:19.632275	-2.346992E-3	-2.489882E-1	1.832902E-3	7.853925E-3	-7.375479E-3	-4.908121E-2
5/16/2014  15:27:19.632375	-2.357960E-3	-2.580266E-1	1.680732E-3	6.898403E-3	-6.716073E-3	-4.944450E-2
5/16/2014  15:27:19.632475	-2.379894E-3	-2.566776E-1	9.116530E-4	4.726887E-3	-4.610360E-3	-4.132324E-2
5/16/2014  15:27:19.632575	-2.388120E-3	-2.449194E-1	-3.386140E-4	1.817822E-3	-1.572430E-3	-2.518904E-2
5/16/2014  15:27:19.632675	-2.414167E-3	-2.217771E-1	-1.716375E-3	-1.276314E-3	1.887739E-3	-1.595736E-3
5/16/2014  15:27:19.632775	-2.418280E-3	-1.878485E-1	-3.047526E-3	-3.541052E-3	5.049050E-3	2.722210E-2
5/16/2014  15:27:19.632875	-2.431989E-3	-1.454697E-1	-4.093528E-3	-4.377306E-3	7.047832E-3	5.823064E-2
5/16/2014  15:27:19.632975	-2.431989E-3	-9.479547E-2	-4.481494E-3	-3.679514E-3	7.265806E-3	9.007269E-2
5/16/2014  15:27:19.633075	-2.437472E-3	-3.703231E-2	-4.096270E-3	-1.621783E-3	5.790710E-3	1.211087E-1
5/16/2014  15:27:19.633175	-2.464890E-3	2.442408E-2	-3.154457E-3	1.355827E-3	3.098249E-3	1.461332E-1
5/16/2014  15:27:19.633275	-2.484083E-3	8.730894E-2	-1.824677E-3	4.185379E-3	-3.098249E-4	1.601110E-1
5/16/2014  15:27:19.633375	-2.490938E-3	1.482924E-1	-2.357960E-4	6.005943E-3	-3.769994E-3	1.612255E-1
5/16/2014  15:27:19.633475	-2.499163E-3	2.044132E-1	1.147449E-3	6.577611E-3	-6.411731E-3	1.464375E-1
5/16/2014  15:27:19.633575	-2.477229E-3	2.515326E-1	2.060473E-3	5.818129E-3	-7.619500E-3	1.131807E-1
5/16/2014  15:27:19.633675	-2.473116E-3	2.878877E-1	2.582788E-3	3.830314E-3	-7.293224E-3	6.456834E-2
5/16/2014  15:27:19.633775	-2.464890E-3	3.107010E-1	2.747297E-3	1.307845E-3	-5.789340E-3	6.019652E-3
5/16/2014  15:27:19.633875	-2.453923E-3	3.176706E-1	2.366185E-3	-8.856058E-4	-3.409445E-3	-5.723947E-2
5/16/2014  15:27:19.633975	-2.431989E-3	3.087104E-1	1.623154E-3	-2.467632E-3	-6.703734E-4	-1.181790E-1
5/16/2014  15:27:19.634075	-2.444327E-3	2.841753E-1	8.773804E-4	-3.264129E-3	1.667023E-3	-1.689451E-1
5/16/2014  15:27:19.634175	-2.416909E-3	2.456926E-1	2.070069E-4	-3.050268E-3	3.074944E-3	-2.035851E-1
5/16/2014  15:27:19.634275	-2.414167E-3	1.949142E-1	-4.414320E-4	-2.022088E-3	3.508151E-3	-2.189187E-1
5/16/2014  15:27:19.634375	-2.379894E-3	1.349055E-1	-9.335876E-4	-9.582639E-4	3.261387E-3	-2.140479E-1
5/16/2014  15:27:19.634475	-2.360702E-3	6.965166E-2	-1.269460E-3	-1.782179E-4	2.560854E-3	-1.897664E-1
5/16/2014  15:27:19.634575	-2.352476E-3	2.718508E-3	-1.582026E-3	4.688501E-4	1.623154E-3	-1.500320E-1
5/16/2014  15:27:19.634675	-2.336025E-3	-6.238312E-2	-1.974106E-3	7.320642E-4	7.169843E-4	-1.010962E-1
5/16/2014  15:27:19.634775	-2.322316E-3	-1.213266E-1	-2.474487E-3	4.619956E-4	2.577305E-4	-4.753757E-2
5/16/2014  15:27:19.634875	-2.300382E-3	-1.713963E-1	-2.926886E-3	1.686215E-4	2.906322E-4	6.498098E-3
5/16/2014  15:27:19.634975	-2.299011E-3	-2.101915E-1	-3.205180E-3	4.140139E-4	4.222393E-4	5.580413E-2
5/16/2014  15:27:19.635075	-2.288043E-3	-2.360606E-1	-3.184617E-3	9.911656E-4	3.632903E-4	9.759212E-2
5/16/2014  15:27:19.635175	-2.267480E-3	-2.497600E-1	-2.869308E-3	1.850724E-3	1.494288E-4	1.315865E-1
5/16/2014  15:27:19.635275	-2.275705E-3	-2.500054E-1	-2.244174E-3	3.265500E-3	-2.933741E-4	1.560764E-1
5/16/2014  15:27:19.635375	-2.270222E-3	-2.365184E-1	-1.486063E-3	4.714549E-3	-1.177609E-3	1.687627E-1
5/16/2014  15:27:19.635475	-2.256513E-3	-2.116666E-1	-1.018584E-3	5.347908E-3	-2.437472E-3	1.692837E-1
5/16/2014  15:27:19.635575	-2.282560E-3	-1.755515E-1	-1.055598E-3	5.123079E-3	-3.738463E-3	1.571470E-1
5/16/2014  15:27:19.635675	-2.281189E-3	-1.310080E-1	-1.432598E-3	4.120946E-3	-4.737854E-3	1.304761E-1
5/16/2014  15:27:19.635775	-2.285302E-3	-8.137155E-2	-2.007008E-3	1.893222E-3	-5.294442E-3	8.934748E-2
5/16/2014  15:27:19.635875	-2.281189E-3	-2.830923E-2	-2.721250E-3	-1.311958E-3	-5.343795E-3	3.740931E-2
5/16/2014  15:27:19.635975	-2.319574E-3	2.505606E-2	-3.157198E-3	-4.382789E-3	-4.761159E-3	-2.046490E-2
5/16/2014  15:27:19.636075	-2.326429E-3	7.560140E-2	-2.869308E-3	-6.842196E-3	-3.402591E-3	-7.990468E-2
5/16/2014  15:27:19.636175	-2.340138E-3	1.217009E-1	-1.968622E-3	-8.495510E-3	-1.656055E-3	-1.345477E-1
5/16/2014  15:27:19.636275	-2.331913E-3	1.609815E-1	-8.060932E-4	-8.616149E-3	-1.919270E-5	-1.766619E-1
5/16/2014  15:27:19.636375	-2.344251E-3	1.908302E-1	4.181266E-4	-6.784618E-3	1.384616E-3	-2.021841E-1
5/16/2014  15:27:19.636475	-2.373040E-3	2.112471E-1	1.368165E-3	-3.711045E-3	2.601981E-3	-2.106152E-1
5/16/2014  15:27:19.636575	-2.401829E-3	2.197358E-1	1.804113E-3	-1.370907E-4	3.353238E-3	-2.010956E-1
5/16/2014  15:27:19.636675	-2.401829E-3	2.148444E-1	1.665652E-3	3.764510E-3	3.217518E-3	-1.749908E-1
5/16/2014  15:27:19.636775	-2.401829E-3	1.973914E-1	1.084387E-3	7.036865E-3	2.415538E-3	-1.375952E-1
5/16/2014  15:27:19.636875	-2.426505E-3	1.674028E-1	2.015233E-4	8.547604E-3	1.433969E-3	-9.367132E-2
5/16/2014  15:27:19.636975	-2.423763E-3	1.275574E-1	-7.416606E-4	8.182943E-3	3.742576E-4	-4.595417E-2
5/16/2014  15:27:19.637075	-2.414167E-3	8.063537E-2	-1.590252E-3	6.238997E-3	-8.595586E-4	2.503276E-3
5/16/2014  15:27:19.637175	-2.404571E-3	2.934563E-2	-2.220869E-3	2.955675E-3	-1.963139E-3	4.805303E-2
5/16/2014  15:27:19.637275	-2.411425E-3	-2.316284E-2	-2.611578E-3	-1.058340E-3	-2.549887E-3	8.804649E-2
5/16/2014  15:27:19.637375	-2.386749E-3	-7.324481E-2	-2.776086E-3	-4.613101E-3	-2.548516E-3	1.212019E-1
5/16/2014  15:27:19.637475	-2.385378E-3	-1.196678E-1	-2.676010E-3	-6.796956E-3	-2.224982E-3	1.456575E-1
5/16/2014  15:27:19.637575	-2.374411E-3	-1.600177E-1	-2.481341E-3	-7.492006E-3	-1.861691E-3	1.581656E-1
5/16/2014  15:27:19.637675	-2.371669E-3	-1.912662E-1	-2.052248E-3	-6.526887E-3	-1.609445E-3	1.572046E-1
5/16/2014  15:27:19.637775	-2.367556E-3	-2.138245E-1	-1.394212E-3	-4.035950E-3	-1.564205E-3	1.434640E-1
5/16/2014  15:27:19.637875	-2.345622E-3	-2.258007E-1	-4.332066E-4	-7.759333E-4	-2.050877E-3	1.170617E-1
5/16/2014  15:27:19.637975	-2.340138E-3	-2.261160E-1	5.497336E-4	2.267480E-3	-3.162682E-3	7.986355E-2
5/16/2014  15:27:19.638075	-2.325058E-3	-2.154572E-1	1.409292E-3	4.632294E-3	-4.519880E-3	3.661144E-2
5/16/2014  15:27:19.638175	-2.311349E-3	-1.947812E-1	2.056360E-3	5.808532E-3	-5.560398E-3	-7.800460E-3
5/16/2014  15:27:19.638275	-2.281189E-3	-1.654122E-1	2.329171E-3	5.386293E-3	-6.056666E-3	-4.896468E-2
5/16/2014  15:27:19.638375	-2.286673E-3	-1.289009E-1	1.996040E-3	3.682256E-3	-5.692005E-3	-8.236545E-2
5/16/2014  15:27:19.638475	-2.263367E-3	-8.744878E-2	9.281039E-4	1.279056E-3	-4.156590E-3	-1.045577E-1
5/16/2014  15:27:19.638575	-2.249658E-3	-4.358524E-2	-5.182028E-4	-1.335263E-3	-1.351714E-3	-1.144090E-1
5/16/2014  15:27:19.638675	-2.263367E-3	4.907846E-4	-2.102971E-3	-3.939986E-3	2.223611E-3	-1.121443E-1
5/16/2014  15:27:19.638775	-2.235949E-3	4.283810E-2	-3.658950E-3	-5.834579E-3	5.756438E-3	-9.882182E-2
5/16/2014  15:27:19.638875	-2.246916E-3	8.183628E-2	-4.853010E-3	-6.531000E-3	8.610666E-3	-7.677352E-2
5/16/2014  15:27:19.638975	-2.244174E-3	1.148148E-1	-5.387664E-3	-6.003201E-3	1.036954E-2	-4.879880E-2
5/16/2014  15:27:19.639075	-2.264738E-3	1.412144E-1	-5.230010E-3	-4.406095E-3	1.043946E-2	-1.700610E-2
5/16/2014  15:27:19.639175	-2.263367E-3	1.601521E-1	-4.574716E-3	-1.901448E-3	8.518815E-3	1.709795E-2
5/16/2014  15:27:19.639275	-2.272964E-3	1.704640E-1	-3.561616E-3	9.664893E-4	4.799545E-3	5.143094E-2
5/16/2014  15:27:19.639375	-2.268851E-3	1.726328E-1	-2.404571E-3	3.531456E-3	1.178980E-4	8.321130E-2
5/16/2014  15:27:19.639475	-2.271593E-3	1.672410E-1	-1.331151E-3	5.357504E-3	-4.698098E-3	1.104951E-1
5/16/2014  15:27:19.639575	-2.299011E-3	1.547096E-1	-5.291700E-4	5.981266E-3	-8.928716E-3	1.310409E-1
5/16/2014  15:27:19.639675	-2.330542E-3	1.365930E-1	-4.386902E-5	5.277991E-3	-1.184875E-2	1.407990E-1
5/16/2014  15:27:19.639775	-2.308607E-3	1.135536E-1	1.274943E-4	3.716528E-3	-1.290298E-2	1.373443E-1
5/16/2014  15:27:19.639875	-2.327800E-3	8.660156E-2	5.483627E-6	1.778066E-3	-1.195979E-2	1.211662E-1
5/16/2014  15:27:19.639975	-2.316833E-3	5.798113E-2	-1.891851E-4	-9.185076E-5	-9.397566E-3	9.254032E-2
5/16/2014  15:27:19.640075	-2.329171E-3	2.813238E-2	-5.031228E-4	-1.284540E-3	-5.845547E-3	5.348730E-2
5/16/2014  15:27:19.640175	-2.330542E-3	-2.832294E-3	-9.555221E-4	-1.446307E-3	-1.880884E-3	9.634733E-3
5/16/2014  15:27:19.640275	-2.340138E-3	-3.161448E-2	-1.372278E-3	-8.074641E-4	1.927495E-3	-3.288257E-2
5/16/2014  15:27:19.640375	-2.363443E-3	-5.754930E-2	-1.646459E-3	2.220869E-4	4.835188E-3	-6.880581E-2
5/16/2014  15:27:19.640475	-2.344251E-3	-8.066827E-2	-1.946688E-3	1.210511E-3	6.488502E-3	-9.395921E-2
5/16/2014  15:27:19.640575	-2.345622E-3	-9.815145E-2	-2.326429E-3	1.531303E-3	7.003963E-3	-1.052061E-1
5/16/2014  15:27:19.640675	-2.341509E-3	-1.099673E-1	-2.766490E-3	8.362532E-4	6.610513E-3	-1.017706E-1
5/16/2014  15:27:19.640775	-2.334654E-3	-1.167176E-1	-3.270984E-3	-7.032752E-4	5.409598E-3	-8.642060E-2
5/16/2014  15:27:19.640875	-2.320945E-3	-1.165696E-1	-3.737092E-3	-2.537549E-3	3.645241E-3	-6.315494E-2
5/16/2014  15:27:19.640975	-2.341509E-3	-1.109228E-1	-3.900230E-3	-4.066110E-3	1.805484E-3	-3.532141E-2
5/16/2014  15:27:19.641075	-2.305865E-3	-1.006040E-1	-3.757656E-3	-4.577458E-3	2.138615E-4	-6.832600E-3
5/16/2014  15:27:19.641175	-2.320945E-3	-8.476454E-2	-3.214777E-3	-3.698707E-3	-1.030922E-3	1.831394E-2
5/16/2014  15:27:19.641275	-2.309978E-3	-6.451899E-2	-2.200305E-3	-1.573801E-3	-2.108455E-3	3.870618E-2
5/16/2014  15:27:19.641375	-2.294898E-3	-4.161114E-2	-9.157658E-4	1.498401E-3	-2.970755E-3	5.463338E-2
5/16/2014  15:27:19.641475	-2.296269E-3	-1.613420E-2	2.138615E-4	4.895508E-3	-3.535569E-3	6.571990E-2
5/16/2014  15:27:19.641575	-2.274334E-3	1.013786E-2	8.293986E-4	7.637322E-3	-3.838539E-3	7.173955E-2
5/16/2014  15:27:19.641675	-2.268851E-3	3.536117E-2	7.964969E-4	8.964360E-3	-3.997564E-3	7.320094E-2
5/16/2014  15:27:19.641775	-2.263367E-3	5.920535E-2	-1.782179E-5	8.727193E-3	-3.966033E-3	6.972843E-2
5/16/2014  15:27:19.641875	-2.233207E-3	7.993072E-2	-1.640975E-3	7.020414E-3	-3.556132E-3	5.986613E-2
5/16/2014  15:27:19.641975	-2.226353E-3	9.642684E-2	-3.532827E-3	4.082561E-3	-2.715766E-3	4.296559E-2
5/16/2014  15:27:19.642075	-2.209902E-3	1.085182E-1	-5.116224E-3	7.183552E-4	-1.562834E-3	1.964098E-2
5/16/2014  15:27:19.642175	-2.197564E-3	1.152453E-1	-6.133437E-3	-2.294898E-3	-1.041889E-4	-8.566797E-3
5/16/2014  15:27:19.642275	-2.201676E-3	1.160281E-1	-6.295204E-3	-4.423916E-3	1.653314E-3	-3.908867E-2
5/16/2014  15:27:19.642375	-2.204418E-3	1.114643E-1	-5.283475E-3	-5.397260E-3	3.527343E-3	-6.784207E-2
5/16/2014  15:27:19.642475	-2.214015E-3	1.018611E-1	-3.179133E-3	-4.831076E-3	5.134046E-3	-9.003979E-2
5/16/2014  15:27:19.642575	-2.203047E-3	8.681542E-2	-6.210208E-4	-2.877533E-3	6.303430E-3	-1.027454E-1
5/16/2014  15:27:19.642675	-2.212644E-3	6.813544E-2	2.045393E-3	-2.659559E-4	6.965578E-3	-1.047249E-1
5/16/2014  15:27:19.642775	-2.220869E-3	4.638189E-2	4.410207E-3	2.268851E-3	7.010818E-3	-9.562075E-2
5/16/2014  15:27:19.642875	-2.227724E-3	2.227998E-2	5.968928E-3	4.371822E-3	6.203353E-3	-7.800323E-2
5/16/2014  15:27:19.642975	-2.216756E-3	-2.108455E-3	6.474793E-3	5.463064E-3	4.438996E-3	-5.630314E-2
5/16/2014  15:27:19.643075	-2.223611E-3	-2.626795E-2	5.974412E-3	4.996955E-3	1.994669E-3	-3.426445E-2
5/16/2014  15:27:19.643175	-2.233207E-3	-4.980093E-2	4.810512E-3	3.242195E-3	-6.991625E-4	-1.516086E-2
5/16/2014  15:27:19.643275	-2.257884E-3	-7.129675E-2	3.024220E-3	8.801222E-4	-3.292918E-3	-1.625896E-3
5/16/2014  15:27:19.643375	-2.266109E-3	-8.980125E-2	1.066566E-3	-1.632750E-3	-5.635798E-3	5.539834E-3
5/16/2014  15:27:19.643475	-2.278447E-3	-1.043150E-1	-7.005334E-4	-3.793299E-3	-7.158875E-3	7.688046E-3
5/16/2014  15:27:19.643575	-2.279818E-3	-1.139470E-1	-2.015233E-3	-4.732370E-3	-7.481039E-3	7.023156E-3
5/16/2014  15:27:19.643675	-2.299011E-3	-1.176457E-1	-2.814472E-3	-4.151106E-3	-6.595433E-3	4.855752E-3
5/16/2014  15:27:19.643775	-2.308607E-3	-1.157429E-1	-3.102362E-3	-2.591014E-3	-4.800916E-3	2.414167E-3
5/16/2014  15:27:19.643875	-2.305865E-3	-1.087677E-1	-2.888501E-3	-2.686977E-4	-2.411425E-3	1.366794E-3
5/16/2014  15:27:19.643975	-2.309978E-3	-9.689432E-2	-2.233207E-3	2.662301E-3	1.453161E-4	1.560092E-3
5/16/2014  15:27:19.644075	-2.315462E-3	-8.103567E-2	-1.144707E-3	5.308151E-3	2.367556E-3	1.731455E-3
5/16/2014  15:27:19.644175	-2.318203E-3	-6.184846E-2	1.795888E-4	6.921709E-3	3.739834E-3	1.691699E-3
5/16/2014  15:27:19.644275	-2.304494E-3	-4.022515E-2	1.680732E-3	7.635951E-3	4.067481E-3	2.037168E-3
5/16/2014  15:27:19.644375	-2.282560E-3	-1.674289E-2	3.233969E-3	7.413864E-3	3.568470E-3	2.562225E-3
5/16/2014  15:27:19.644475	-2.304494E-3	6.913483E-3	4.757047E-3	5.863369E-3	2.559483E-3	3.449202E-3
5/16/2014  15:27:19.644575	-2.279818E-3	3.006262E-2	5.930543E-3	3.413558E-3	1.279056E-3	6.269157E-3
5/16/2014  15:27:19.644675	-2.263367E-3	5.169964E-2	6.605029E-3	8.307695E-4	2.220869E-4	1.174045E-2
5/16/2014  15:27:19.644775	-2.248287E-3	7.019591E-2	6.717443E-3	-1.806855E-3	-8.088350E-5	1.846611E-2
5/16/2014  15:27:19.644875	-2.242804E-3	8.498251E-2	6.306171E-3	-4.278600E-3	5.428791E-4	2.508074E-2
5/16/2014  15:27:19.644975	-2.251029E-3	9.556866E-2	5.463064E-3	-5.801678E-3	1.640975E-3	2.980351E-2
5/16/2014  15:27:19.645075	-2.224982E-3	1.009879E-1	4.529476E-3	-6.038845E-3	2.789795E-3	3.006673E-2
5/16/2014  15:27:19.645175	-2.218127E-3	1.009467E-1	3.728867E-3	-5.325973E-3	3.616452E-3	2.383184E-2
5/16/2014  15:27:19.645275	-2.192080E-3	9.546173E-2	3.273726E-3	-3.776848E-3	3.782332E-3	1.044768E-2
5/16/2014  15:27:19.645375	-2.189338E-3	8.433819E-2	3.316224E-3	-1.536787E-3	2.876163E-3	-8.370757E-3
5/16/2014  15:27:19.645475	-2.201676E-3	6.815600E-2	3.756285E-3	8.321404E-4	6.648898E-4	-2.994472E-2
5/16/2014  15:27:19.645575	-2.171516E-3	4.814488E-2	4.266262E-3	2.676010E-3	-2.331913E-3	-5.095387E-2
5/16/2014  15:27:19.645675	-2.168775E-3	2.512187E-2	4.608989E-3	3.950953E-3	-5.347908E-3	-6.666172E-2
5/16/2014  15:27:19.645775	-2.172887E-3	5.744100E-4	4.633665E-3	4.680276E-3	-7.725060E-3	-7.353270E-2
5/16/2014  15:27:19.645875	-2.166033E-3	-2.409917E-2	4.085302E-3	4.754305E-3	-9.160399E-3	-7.030147E-2
5/16/2014  15:27:19.645975	-2.190709E-3	-4.830664E-2	2.888501E-3	4.418433E-3	-9.253621E-3	-5.664176E-2
5/16/2014  15:27:19.646075	-2.178371E-3	-6.987101E-2	1.447678E-3	4.075706E-3	-7.637322E-3	-3.399849E-2
5/16/2014  15:27:19.646175	-2.178371E-3	-8.775586E-2	3.125668E-4	3.886521E-3	-4.621327E-3	-5.626202E-3
5/16/2014  15:27:19.646275	-2.192080E-3	-1.012785E-1	-3.852248E-4	3.752172E-3	-9.623766E-4	2.503413E-2
5/16/2014  15:27:19.646375	-2.177000E-3	-1.089857E-1	-6.799698E-4	3.632903E-3	2.645850E-3	5.489796E-2
5/16/2014  15:27:19.646475	-2.182484E-3	-1.106555E-1	-2.083778E-4	3.382027E-3	5.756438E-3	8.148122E-2
5/16/2014  15:27:19.646575	-2.175629E-3	-1.065757E-1	8.513331E-4	2.713025E-3	7.877231E-3	1.029633E-1
5/16/2014  15:27:19.646675	-2.187967E-3	-9.639257E-2	2.067327E-3	1.499772E-3	8.554459E-3	1.182969E-1
5/16/2014  15:27:19.646775	-2.183855E-3	-8.077246E-2	2.954304E-3	8.225441E-5	7.752478E-3	1.273216E-1
5/16/2014  15:27:19.646875	-2.197564E-3	-6.070650E-2	3.512263E-3	-1.307845E-3	6.018281E-3	1.294520E-1
5/16/2014  15:27:19.646975	-2.200305E-3	-3.732431E-2	3.827572E-3	-2.611578E-3	3.776848E-3	1.236119E-1
5/16/2014  15:27:19.647075	-2.227724E-3	-1.171029E-2	3.676772E-3	-3.491700E-3	1.237929E-3	1.092681E-1
5/16/2014  15:27:19.647175	-2.224982E-3	1.485240E-2	3.287435E-3	-3.358722E-3	-1.240671E-3	8.629447E-2
5/16/2014  15:27:19.647275	-2.229095E-3	3.994137E-2	3.107846E-3	-2.260625E-3	-3.217518E-3	5.469096E-2
5/16/2014  15:27:19.647375	-2.238691E-3	6.235433E-2	3.284693E-3	-3.619194E-4	-4.326582E-3	1.585454E-2
5/16/2014  15:27:19.647475	-2.240062E-3	8.121800E-2	3.525972E-3	2.159178E-3	-4.818738E-3	-2.656269E-2
5/16/2014  15:27:19.647575	-2.251029E-3	9.566051E-2	3.711045E-3	4.843414E-3	-4.900992E-3	-6.806552E-2
5/16/2014  15:27:19.647675	-2.244174E-3	1.046756E-1	3.809750E-3	7.154763E-3	-4.438996E-3	-1.041533E-1
5/16/2014  15:27:19.647775	-2.249658E-3	1.089460E-1	3.371060E-3	8.575022E-3	-3.450572E-3	-1.298276E-1
5/16/2014  15:27:19.647875	-2.235949E-3	1.082852E-1	2.229095E-3	8.661389E-3	-2.183855E-3	-1.412157E-1
5/16/2014  15:27:19.647975	-2.242804E-3	1.019626E-1	5.209446E-4	7.147908E-3	-8.801222E-4	-1.369961E-1
5/16/2014  15:27:19.648075	-2.233207E-3	9.173560E-2	-1.571059E-3	4.343033E-3	4.318357E-4	-1.180556E-1
5/16/2014  15:27:19.648175	-2.219498E-3	7.759744E-2	-3.775477E-3	7.827878E-4	1.768470E-3	-8.693331E-2
5/16/2014  15:27:19.648275	-2.219498E-3	6.021708E-2	-5.439758E-3	-2.861083E-3	2.930999E-3	-4.741693E-2
5/16/2014  15:27:19.648375	-2.223611E-3	4.136163E-2	-6.100535E-3	-5.620718E-3	3.705561E-3	-4.881799E-3
5/16/2014  15:27:19.648475	-2.229095E-3	2.212644E-2	-5.731761E-3	-6.690025E-3	4.049659E-3	3.571486E-2
5/16/2014  15:27:19.648575	-2.216756E-3	2.804875E-3	-4.219651E-3	-5.840063E-3	4.134655E-3	7.072783E-2
5/16/2014  15:27:19.648675	-2.193451E-3	-1.536375E-2	-1.661539E-3	-3.218889E-3	3.893375E-3	9.754550E-2
5/16/2014  15:27:19.648775	-2.167404E-3	-3.155005E-2	1.442194E-3	6.196499E-4	3.217518E-3	1.140142E-1
5/16/2014  15:27:19.648875	-2.146840E-3	-4.558402E-2	4.369080E-3	4.711807E-3	2.212644E-3	1.196486E-1
5/16/2014  15:27:19.648975	-2.160549E-3	-5.657870E-2	6.628335E-3	7.774413E-3	1.180351E-3	1.155167E-1
