Test Article: Sun Power Cryotel (MT)
Test Article Interface: Bolted to circular frame on 3- springs, laboratory bench
Accelerometer: Ch.0-2: B+K  4524 | S/N: 30731
Accel. interface:  Supplied clip/instant glue
Accel. location: Interface flange
Axis convention: X: radial | Y: theta | Z: vertical
Test location: NSI-Herzberg Electronics Laboratory
Test conditions: Not Operating- active cancellation OFF
Test Engineer: HT, THwaveform	a0	a1	a2	a3
t0	4/9/2015  13:16:15.508282	4/9/2015  13:16:15.508282	4/9/2015  13:16:15.508282	4/9/2015  13:16:15.508282
delta t	0.005000	0.005000	0.005000	0.005000

time	a0	a1	a2	a3
4/9/2015  13:16:16.328282	-1.158690E-2	1.117001E-2	1.146078E-4	1.216454E-4
4/9/2015  13:16:16.333282	-1.158512E-2	1.112395E-2	1.638234E-4	1.709798E-4
4/9/2015  13:16:16.338282	-1.157936E-2	1.107473E-2	1.739681E-4	1.806906E-4
4/9/2015  13:16:16.343282	-1.156689E-2	1.102346E-2	1.431227E-4	1.497374E-4
4/9/2015  13:16:16.348282	-1.155976E-2	1.097150E-2	9.294748E-5	9.966597E-5
4/9/2015  13:16:16.353282	-1.154907E-2	1.091804E-2	8.143187E-5	8.791761E-5
4/9/2015  13:16:16.358282	-1.153234E-2	1.086279E-2	1.534045E-4	1.585378E-4
4/9/2015  13:16:16.363282	-1.151233E-2	1.081152E-2	1.697183E-4	1.734509E-4
4/9/2015  13:16:16.368282	-1.150122E-2	1.076340E-2	1.891851E-4	1.920055E-4
4/9/2015  13:16:16.373282	-1.148834E-2	1.071281E-2	1.734197E-4	1.758352E-4
4/9/2015  13:16:16.378282	-1.148614E-2	1.066374E-2	7.951260E-5	8.028768E-5
4/9/2015  13:16:16.383282	-1.148052E-2	1.061795E-2	1.118660E-4	1.107641E-4
4/9/2015  13:16:16.388282	-1.147202E-2	1.056503E-2	1.030922E-4	1.013567E-4
4/9/2015  13:16:16.393282	-1.146873E-2	1.052034E-2	1.614928E-4	1.594049E-4
4/9/2015  13:16:16.398282	-1.146668E-2	1.046824E-2	1.843870E-4	1.808640E-4
4/9/2015  13:16:16.403282	-1.146215E-2	1.041930E-2	1.864433E-4	1.811242E-4
4/9/2015  13:16:16.408282	-1.145447E-2	1.037050E-2	2.198935E-4	2.140716E-4
4/9/2015  13:16:16.413282	-1.145283E-2	1.032389E-2	2.384007E-4	2.314557E-4
4/9/2015  13:16:16.418282	-1.144502E-2	1.028386E-2	2.148211E-4	2.077422E-4
4/9/2015  13:16:16.423282	-1.143665E-2	1.024177E-2	2.229095E-4	2.164559E-4
4/9/2015  13:16:16.428282	-1.142665E-2	1.020846E-2	2.194822E-4	2.132045E-4
4/9/2015  13:16:16.433282	-1.141253E-2	1.016418E-2	1.492918E-4	1.421942E-4
4/9/2015  13:16:16.438282	-1.139813E-2	1.012195E-2	1.583397E-4	1.524686E-4
4/9/2015  13:16:16.443282	-1.137880E-2	1.007808E-2	1.214623E-4	1.164432E-4
4/9/2015  13:16:16.448282	-1.136537E-2	1.003682E-2	1.824677E-4	1.760953E-4
4/9/2015  13:16:16.453282	-1.135536E-2	9.988153E-3	1.715004E-4	1.642603E-4
4/9/2015  13:16:16.458282	-1.134604E-2	9.946752E-3	1.994669E-4	1.917454E-4
4/9/2015  13:16:16.463282	-1.133548E-2	9.902471E-3	1.299620E-4	1.232060E-4
4/9/2015  13:16:16.468282	-1.133150E-2	9.854764E-3	6.086826E-5	5.436326E-5
4/9/2015  13:16:16.473282	-1.132205E-2	9.809524E-3	1.191318E-4	1.110675E-4
4/9/2015  13:16:16.478282	-1.131478E-2	9.755784E-3	2.174258E-4	2.070486E-4
4/9/2015  13:16:16.483282	-1.131053E-2	9.707391E-3	2.170146E-4	2.067018E-4
4/9/2015  13:16:16.488282	-1.130697E-2	9.655297E-3	2.193451E-4	2.093462E-4
4/9/2015  13:16:16.493282	-1.130820E-2	9.601420E-3	1.704037E-4	1.605754E-4
4/9/2015  13:16:16.498282	-1.130875E-2	9.549052E-3	1.516223E-4	1.423676E-4
4/9/2015  13:16:16.503282	-1.130559E-2	9.502989E-3	2.357960E-4	2.270338E-4
4/9/2015  13:16:16.508282	-1.129874E-2	9.462410E-3	2.988577E-4	2.903275E-4
4/9/2015  13:16:16.513282	-1.129394E-2	9.424299E-3	2.714396E-4	2.632326E-4
4/9/2015  13:16:16.518282	-1.128695E-2	9.388244E-3	2.463520E-4	2.382186E-4
4/9/2015  13:16:16.523282	-1.127530E-2	9.353012E-3	3.243566E-4	3.170323E-4
4/9/2015  13:16:16.528282	-1.125994E-2	9.316272E-3	2.194822E-4	2.118606E-4
4/9/2015  13:16:16.533282	-1.124665E-2	9.279805E-3	2.352476E-4	2.270338E-4
