Timestamp,Milliseconds,X,Y,Z
2019-06-25 11:39:42,3223,-3.1058807,-9.269791,0.54556274
2019-06-25 11:39:42,3232,-3.115448,-9.265015,0.5742798
2019-06-25 11:39:42,3242,-3.0963135,-9.284149,0.5862427
2019-06-25 11:39:42,3252,-3.0915222,-9.308075,0.57188416
2019-06-25 11:39:42,3262,-3.0939178,-9.260223,0.5742798
2019-06-25 11:39:42,3273,-3.1058807,-9.269791,0.5694885
2019-06-25 11:39:42,3282,-3.1011047,-9.320038,0.5694885
2019-06-25 11:39:42,3292,-3.115448,-9.293716,0.58384705
2019-06-25 11:39:42,3302,-3.1130676,-9.267395,0.55274963
2019-06-25 11:39:42,3312,-3.1130676,-9.315262,0.55752563
2019-06-25 11:39:42,3322,-3.1465607,-9.308075,0.55274963
2019-06-25 11:39:42,3333,-3.1417694,-9.312866,0.57188416
2019-06-25 11:39:42,3342,-3.122635,-9.267395,0.55513
2019-06-25 11:39:42,3352,-3.1202393,-9.253052,0.5240326
2019-06-25 11:39:42,3362,-3.1465607,-9.274582,0.55274963
2019-06-25 11:39:42,3373,-3.1465607,-9.324829,0.5359955
2019-06-25 11:39:42,3382,-3.144165,-9.300903,0.5479584
2019-06-25 11:39:42,3392,-3.1465607,-9.274582,0.55992126
2019-06-25 11:39:42,3402,-3.1465607,-9.281754,0.55274963
2019-06-25 11:39:42,3413,-3.1585236,-9.281754,0.5479584
2019-06-25 11:39:42,3422,-3.151352,-9.293716,0.5670929
2019-06-25 11:39:42,3432,-3.1417694,-9.284149,0.55992126
2019-06-25 11:39:42,3442,-3.1345978,-9.28894,0.5670929
2019-06-25 11:39:42,3452,-3.1417694,-9.303299,0.5694885
2019-06-25 11:39:42,3463,-3.144165,-9.315262,0.5934143
2019-06-25 11:39:42,3472,-3.1298065,-9.293716,0.5766754
2019-06-25 11:39:42,3482,-3.1369934,-9.265015,0.5790558
2019-06-25 11:39:42,3492,-3.122635,-9.279373,0.6006012
2019-06-25 11:39:42,3503,-3.1178436,-9.308075,0.5886383
2019-06-25 11:39:42,3512,-3.1130676,-9.341583,0.59580994
2019-06-25 11:39:42,3522,-3.1274261,-9.272186,0.5814514
2019-06-25 11:39:42,3532,-3.122635,-9.286545,0.5790558
2019-06-25 11:39:42,3542,-3.1369934,-9.324829,0.5694885
2019-06-25 11:39:42,3553,-3.122635,-9.32962,0.55992126
2019-06-25 11:39:42,3562,-3.115448,-9.281754,0.5647125
2019-06-25 11:39:42,3572,-3.122635,-9.265015,0.5670929
2019-06-25 11:39:42,3582,-3.1178436,-9.300903,0.5623169
2019-06-25 11:39:42,3592,-3.122635,-9.317657,0.55992126
2019-06-25 11:39:42,3603,-3.1274261,-9.317657,0.550354
2019-06-25 11:39:42,3612,-3.1369934,-9.296112,0.5407715
2019-06-25 11:39:42,3622,-3.144165,-9.276978,0.55513
2019-06-25 11:39:42,3632,-3.139389,-9.303299,0.55752563
2019-06-25 11:39:42,3643,-3.151352,-9.300903,0.5694885
2019-06-25 11:39:42,3652,-3.144165,-9.276978,0.5742798
2019-06-25 11:39:42,3662,-3.156128,-9.269791,0.57188416
2019-06-25 11:39:42,3672,-3.1489563,-9.312866,0.5790558
2019-06-25 11:39:42,3683,-3.180069,-9.310471,0.5623169
2019-06-25 11:39:42,3692,-3.144165,-9.279373,0.5790558
2019-06-25 11:39:42,3702,-3.144165,-9.286545,0.5934143
2019-06-25 11:39:42,3712,-3.156128,-9.310471,0.5934143
2019-06-25 11:39:42,3722,-3.1322021,-9.305695,0.5742798
2019-06-25 11:39:42,3733,-3.144165,-9.267395,0.5886383
2019-06-25 11:39:42,3742,-3.1298065,-9.276978,0.6029968
2019-06-25 11:39:42,3752,-3.1369934,-9.286545,0.5766754
2019-06-25 11:39:42,3762,-3.1202393,-9.300903,0.5814514
2019-06-25 11:39:42,3772,-3.1369934,-9.312866,0.55752563
2019-06-25 11:39:42,3783,-3.1274261,-9.315262,0.5623169
2019-06-25 11:39:42,3792,-3.103485,-9.262619,0.5694885
2019-06-25 11:39:42,3802,-3.139389,-9.279373,0.5694885
2019-06-25 11:39:42,3812,-3.1178436,-9.312866,0.5647125
2019-06-25 11:39:42,3823,-3.1322021,-9.279373,0.550354
2019-06-25 11:39:42,3832,-3.1058807,-9.260223,0.5383911
2019-06-25 11:39:42,3842,-3.110672,-9.274582,0.55513
2019-06-25 11:39:42,3852,-3.1250305,-9.310471,0.5694885
2019-06-25 11:39:42,3862,-3.144165,-9.274582,0.5766754
2019-06-25 11:39:42,3873,-3.1250305,-9.265015,0.550354
2019-06-25 11:39:42,3882,-3.1345978,-9.286545,0.5766754
2019-06-25 11:39:42,3892,-3.1537476,-9.346359,0.5694885
2019-06-25 11:39:42,3903,-3.1537476,-9.300903,0.55513
2019-06-25 11:39:42,3912,-3.1250305,-9.2482605,0.5862427
2019-06-25 11:39:42,3922,-3.1537476,-9.272186,0.5790558
2019-06-25 11:39:42,3932,-3.1585236,-9.286545,0.58384705
2019-06-25 11:39:42,3943,-3.1680908,-9.320038,0.5814514
2019-06-25 11:39:42,3952,-3.1680908,-9.262619,0.5790558
2019-06-25 11:39:42,3962,-3.151352,-9.272186,0.5934143
2019-06-25 11:39:42,3972,-3.151352,-9.303299,0.61016846
2019-06-25 11:39:42,3983,-3.1369934,-9.312866,0.58384705
2019-06-25 11:39:43,3992,-3.1345978,-9.291336,0.5814514
2019-06-25 11:39:43,4002,-3.1058807,-9.245865,0.5742798
2019-06-25 11:39:43,4012,-3.1130676,-9.298508,0.57188416
2019-06-25 11:39:43,4022,-3.1250305,-9.332016,0.5623169
